user_sequence,challenge
94110_11,CI24040
94110_12,CI23708
94110_13,CI26286
94112_11,CI24055
94112_12,CI24042
94112_13,CI23872
94113_11,CI24769
94113_12,CI24148
94113_13,CI24759
94118_11,CI24326
94118_12,CI24403
94118_13,CI24397
94122_11,CI24256
94122_12,CI24324
94122_13,CI24401
94124_11,CI24769
94124_12,CI23656
94124_13,CI23615
94128_11,CI24757
94128_12,CI23615
94128_13,CI23725
94129_11,CI25442
94129_12,CI25448
94129_13,CI25688
94130_11,CI23615
94130_12,CI24070
94130_13,CI24926
94133_11,CI24678
94133_12,CI24675
94133_13,CI24677
94144_11,CI24769
94144_12,CI24751
94144_13,CI25689
94145_11,CI23745
94145_12,CI23687
94145_13,CI24164
94146_11,CI24392
94146_12,CI24188
94146_13,CI24391
94147_11,CI23806
94147_12,CI24179
94147_13,CI25689
94156_11,CI23656
94156_12,CI23791
94156_13,CI23800
94157_11,CI24081
94157_12,CI25689
94157_13,CI23677
94158_11,CI24234
94158_12,CI24314
94158_13,CI24317
94161_11,CI23630
94161_12,CI23656
94161_13,CI23726
94166_11,CI24154
94166_12,CI23938
94166_13,CI24158
94167_11,CI24247
94167_12,CI24366
94167_13,CI24318
94177_11,CI24828
94177_12,CI23867
94177_13,CI24033
94178_11,CI23791
94178_12,CI23942
94178_13,CI24151
94179_11,CI25448
94179_12,CI23867
94179_13,CI24047
94183_11,CI25689
94183_12,CI24915
94183_13,CI24769
94186_11,CI25688
94186_12,CI25689
94186_13,CI25514
94193_11,CI27109
94193_12,CI27111
94193_13,CI26340
94195_11,CI24923
94195_12,CI24898
94195_13,CI24899
94205_11,CI25442
94205_12,CI23730
94205_13,CI23806
94207_11,CI24145
94207_12,CI24792
94207_13,CI25176
94208_11,CI24055
94208_12,CI24042
94208_13,CI24400
94210_11,CI24465
94210_12,CI24514
94210_13,CI24450
94213_11,CI24769
94213_12,CI23630
94213_13,CI23788
94216_11,CI26740
94216_12,CI25113
94216_13,CI25477
94217_11,CI23882
94217_12,CI23800
94217_13,CI23970
94223_11,CI26418
94223_12,CI26419
94223_13,CI26416
94224_11,CI24865
94224_12,CI23864
94224_13,CI24402
94227_11,CI23747
94227_12,CI24040
94227_13,CI24047
94230_11,CI24151
94230_12,CI24148
94230_13,CI23615
94233_11,CI24757
94233_12,CI24769
94233_13,CI24671
94235_11,CI27406
94235_12,CI27578
94235_13,CI27561
94237_11,CI26435
94237_12,CI26434
94237_13,CI26432
94242_11,CI24763
94242_12,CI23630
94242_13,CI24769
94244_11,CI24314
94244_12,CI24300
94244_13,CI24401
94250_11,CI25375
94250_12,CI23918
94250_13,CI24067
94251_11,CI27417
94251_12,CI27419
94251_13,CI27413
94259_11,CI23677
94259_12,CI25690
94259_13,CI24150
94260_11,CI25693
94260_12,CI25689
94260_13,CI25133
94261_11,CI24476
94261_12,CI24338
94261_13,CI24849
94262_11,CI27561
94262_12,CI27564
94262_13,CI27577
94265_11,CI27566
94265_12,CI27575
94265_13,CI27560
94266_11,CI27566
94266_12,CI27561
94266_13,CI27564
94267_11,CI27417
94267_12,CI27419
94267_13,CI27413
94268_11,CI26411
94268_12,CI26419
94268_13,CI25822
94271_11,CI26412
94271_12,CI26411
94271_13,CI25822
94272_11,CI26421
94272_12,CI26420
94272_13,CI26434
94275_11,CI26412
94275_12,CI26411
94275_13,CI25822
94277_11,CI24914
94277_12,CI24897
94277_13,CI24672
94283_11,CI23747
94283_12,CI24672
94283_13,CI23806
94287_11,CI24680
94287_12,CI24769
94287_13,CI24399
94290_11,CI24158
94290_12,CI23785
94290_13,CI23766
94296_11,CI24905
94296_12,CI24248
94296_13,CI24317
94301_11,CI24336
94301_12,CI24476
94301_13,CI24338
94302_11,CI24020
94302_12,CI24151
94302_13,CI23726
94303_11,CI24176
94303_12,CI24020
94303_13,CI23726
94304_11,CI23791
94304_12,CI24847
94304_13,CI24754
94305_11,CI27560
94305_12,CI27562
94305_13,CI27578
94307_11,CI25126
94307_12,CI27005
94307_13,CI27020
94314_11,CI27561
94314_12,CI27578
94314_13,CI27905
94318_11,CI24763
94318_12,CI23630
94318_13,CI25442
94321_11,CI27038
94321_12,CI27036
94321_13,CI27033
94322_11,CI23630
94322_12,CI24113
94322_13,CI24718
94324_11,CI23677
94324_12,CI24112
94324_13,CI23806
94325_11,CI26429
94325_12,CI26425
94325_13,CI26424
94329_11,CI26435
94329_12,CI26434
94329_13,CI26432
94335_11,CI23726
94335_12,CI23971
94335_13,CI24680
94337_11,CI24327
94337_12,CI24234
94337_13,CI24324
94339_11,CI27359
94339_12,CI27358
94339_13,CI27355
94341_11,CI23708
94341_12,CI26287
94341_13,CI23747
94342_11,CI24300
94342_12,CI24459
94342_13,CI24514
94344_11,CI23656
94344_12,CI23800
94344_13,CI24926
94345_11,CI25077
94345_12,CI24020
94345_13,CI24680
94346_11,CI25689
94346_12,CI23630
94346_13,CI25688
94347_11,CI25077
94347_12,CI24151
94347_13,CI24020
94349_11,CI23630
94349_12,CI24081
94349_13,CI23677
94351_11,CI25693
94351_12,CI25853
94351_13,CI25854
94352_11,CI24845
94352_12,CI25514
94352_13,CI24818
94353_11,CI24926
94353_12,CI23662
94353_13,CI23806
94354_11,CI25514
94354_12,CI24747
94354_13,CI24818
94358_11,CI24402
94358_12,CI24398
94358_13,CI23883
94361_11,CI24401
94361_12,CI24397
94361_13,CI24496
94365_11,CI23615
94365_12,CI24042
94365_13,CI23630
94369_11,CI24743
94369_12,CI25134
94369_13,CI24727
94371_11,CI23719
94371_12,CI25300
94371_13,CI26674
94376_11,CI24847
94376_12,CI24678
94376_13,CI24676
94377_11,CI23747
94377_12,CI23872
94377_13,CI24398
94379_11,CI24185
94379_12,CI25249
94379_13,CI25183
94380_11,CI25339
94380_12,CI26699
94380_13,CI25126
94384_11,CI24757
94384_12,CI24171
94384_13,CI24680
94385_11,CI25202
94385_12,CI25211
94385_13,CI25262
94388_11,CI24959
94388_12,CI24964
94388_13,CI24961
94393_11,CI24020
94393_12,CI23726
94393_13,CI23791
94394_11,CI24917
94394_12,CI23923
94394_13,CI25688
94395_11,CI23726
94395_12,CI23971
94395_13,CI24940
94399_11,CI23882
94399_12,CI24150
94399_13,CI23726
94400_11,CI25690
94400_12,CI24720
94400_13,CI25689
94403_11,CI26424
94403_12,CI26421
94403_13,CI26425
94405_11,CI23946
94405_12,CI23838
94405_13,CI23791
94409_11,CI25692
94409_12,CI25694
94409_13,CI25854
94410_11,CI23725
94410_12,CI24759
94410_13,CI23630
94413_11,CI23630
94413_12,CI24933
94413_13,CI23807
94414_11,CI23972
94414_12,CI23725
94414_13,CI24718
94416_11,CI24792
94416_12,CI23883
94416_13,CI23806
94419_11,CI26435
94419_12,CI26439
94419_13,CI26436
94421_11,CI24917
94421_12,CI24398
94421_13,CI24759
94422_11,CI24401
94422_12,CI24319
94422_13,CI24324
94423_11,CI23747
94423_12,CI24398
94423_13,CI24047
94424_11,CI24150
94424_12,CI24917
94424_13,CI25689
94426_11,CI24364
94426_12,CI24892
94426_13,CI24889
94428_11,CI24667
94428_12,CI25692
94428_13,CI24447
94429_11,CI23634
94429_12,CI24816
94429_13,CI23630
94435_11,CI23629
94435_12,CI24398
94435_13,CI24933
94437_11,CI24759
94437_12,CI23879
94437_13,CI24917
94439_11,CI25448
94439_12,CI25080
94439_13,CI24818
94447_11,CI24769
94447_12,CI24757
94447_13,CI24756
94451_11,CI23791
94451_12,CI23838
94451_13,CI24754
94452_11,CI24148
94452_12,CI23726
94452_13,CI24050
94453_11,CI24148
94453_12,CI24769
94453_13,CI23726
94459_11,CI24769
94459_12,CI24759
94459_13,CI23788
94462_11,CI24680
94462_12,CI23888
94462_13,CI24399
94465_11,CI24680
94465_12,CI24148
94465_13,CI24399
94469_11,CI24399
94469_12,CI24400
94469_13,CI24336
94473_11,CI24680
94473_12,CI24399
94473_13,CI24535
94474_11,CI24399
94474_12,CI24866
94474_13,CI24336
94479_11,CI26435
94479_12,CI26436
94479_13,CI26439
94481_11,CI26622
94481_12,CI26415
94481_13,CI26357
94483_11,CI26435
94483_12,CI26436
94483_13,CI26439
94486_11,CI24148
94486_12,CI23615
94486_13,CI24400
94487_11,CI24112
94487_12,CI23725
94487_13,CI23615
94488_11,CI23791
94488_12,CI23725
94488_13,CI24148
94489_11,CI24185
94489_12,CI26740
94489_13,CI25477
94491_11,CI23667
94491_12,CI24158
94491_13,CI24148
94492_11,CI23791
94492_12,CI24148
94492_13,CI24673
94493_11,CI24148
94493_12,CI23615
94493_13,CI24759
94495_11,CI24673
94495_12,CI24535
94495_13,CI24940
94499_11,CI24514
94499_12,CI24465
94499_13,CI24496
94504_11,CI24796
94504_12,CI23938
94504_13,CI24795
94505_11,CI24303
94505_12,CI24300
94505_13,CI24319
94514_11,CI24071
94514_12,CI24148
94514_13,CI24932
94517_11,CI24148
94517_12,CI23615
94517_13,CI24071
94522_11,CI24680
94522_12,CI24020
94522_13,CI24940
94523_11,CI24148
94523_12,CI23667
94523_13,CI23615
94524_11,CI24680
94524_12,CI25072
94524_13,CI24044
94527_11,CI23777
94527_12,CI25300
94527_13,CI23719
94532_11,CI26333
94532_12,CI26334
94532_13,CI26337
94536_11,CI24892
94536_12,CI24848
94536_13,CI24883
94539_11,CI25692
94539_12,CI25690
94539_13,CI25688
94541_11,CI25689
94541_12,CI24020
94541_13,CI23630
94544_11,CI24522
94544_12,CI24613
94544_13,CI24899
94546_11,CI23523
94546_12,CI27192
94546_13,CI25134
94548_11,CI24338
94548_12,CI24514
94548_13,CI24259
94551_11,CI26740
94551_12,CI25367
94551_13,CI24145
94554_11,CI26346
94554_12,CI26336
94554_13,CI26344
94555_11,CI23702
94555_12,CI23730
94555_13,CI24128
94561_11,CI23726
94561_12,CI24020
94561_13,CI24697
94568_11,CI24894
94568_12,CI24923
94568_13,CI24899
94570_11,CI25133
94570_12,CI26740
94570_13,CI25367
94571_11,CI24738
94571_12,CI24733
94571_13,CI24745
94572_11,CI25825
94572_12,CI25777
94572_13,CI25780
94574_11,CI26622
94574_12,CI26370
94574_13,CI26382
94577_11,CI23783
94577_12,CI23737
94577_13,CI24113
94578_11,CI25084
94578_12,CI23806
94578_13,CI25477
94580_11,CI25247
94580_12,CI24488
94580_13,CI25203
94581_11,CI26515
94581_12,CI26512
94581_13,CI26492
94583_11,CI23708
94583_12,CI24040
94583_13,CI26288
94585_11,CI24319
94585_12,CI24303
94585_13,CI24300
94586_11,CI24319
94586_12,CI24256
94586_13,CI24389
94588_11,CI23493
94588_12,CI23818
94588_13,CI23759
94590_11,CI25782
94590_12,CI26849
94590_13,CI25230
94593_11,CI25367
94593_12,CI25256
94593_13,CI25477
94596_11,CI23630
94596_12,CI23879
94596_13,CI24672
94597_11,CI23879
94597_12,CI24393
94597_13,CI24398
94598_11,CI23554
94598_12,CI25073
94598_13,CI25074
94600_11,CI24399
94600_12,CI24940
94600_13,CI24044
94602_11,CI24342
94602_12,CI24329
94602_13,CI24341
94606_11,CI24145
94606_12,CI26849
94606_13,CI27005
94609_11,CI26419
94609_12,CI25822
94609_13,CI26418
94612_11,CI24672
94612_12,CI25689
94612_13,CI24081
94616_11,CI24071
94616_12,CI23872
94616_13,CI24073
94618_11,CI27561
94618_12,CI27570
94618_13,CI23806
94619_11,CI25803
94619_12,CI25804
94619_13,CI25806
94621_11,CI25802
94621_12,CI25803
94621_13,CI25806
94622_11,CI25802
94622_12,CI25801
94622_13,CI25800
94624_11,CI25802
94624_12,CI25801
94624_13,CI25800
94626_11,CI26555
94626_12,CI26556
94626_13,CI25802
94627_11,CI25802
94627_12,CI25801
94627_13,CI25800
94634_11,CI26555
94634_12,CI26556
94634_13,CI25802
94638_11,CI26409
94638_12,CI26410
94638_13,CI26404
94641_11,CI26409
94641_12,CI26410
94641_13,CI26404
94642_11,CI26409
94642_12,CI26410
94642_13,CI26404
94644_11,CI25827
94644_12,CI25816
94644_13,CI25775
94646_11,CI26409
94646_12,CI26410
94646_13,CI26404
94650_11,CI26409
94650_12,CI26410
94650_13,CI26404
94651_11,CI25827
94651_12,CI25816
94651_13,CI25775
94652_11,CI26409
94652_12,CI26410
94652_13,CI26404
94654_11,CI26409
94654_12,CI26410
94654_13,CI26404
94656_11,CI25827
94656_12,CI25816
94656_13,CI25826
94657_11,CI25775
94657_12,CI25827
94657_13,CI25816
94658_11,CI26409
94658_12,CI26410
94658_13,CI26404
94665_11,CI26410
94665_12,CI26409
94665_13,CI26404
94667_11,CI26409
94667_12,CI26410
94667_13,CI26404
94668_11,CI26409
94668_12,CI26410
94668_13,CI26404
94673_11,CI26410
94673_12,CI26409
94673_13,CI26404
94679_11,CI26409
94679_12,CI26410
94679_13,CI26404
94687_11,CI24449
94687_12,CI24462
94687_13,CI25254
94688_11,CI25806
94688_12,CI25803
94688_13,CI25804
94689_11,CI25802
94689_12,CI25801
94689_13,CI25800
94690_11,CI26546
94690_12,CI26553
94690_13,CI26552
94691_11,CI25802
94691_12,CI25801
94691_13,CI25800
94692_11,CI26556
94692_12,CI26554
94692_13,CI26553
94696_11,CI25802
94696_12,CI25801
94696_13,CI25800
94697_11,CI26556
94697_12,CI26554
94697_13,CI26553
94698_11,CI25115
94698_12,CI25363
94698_13,CI25532
94701_11,CI24892
94701_12,CI24848
94701_13,CI24896
94704_11,CI23883
94704_12,CI24757
94704_13,CI23923
94705_11,CI27561
94705_12,CI27912
94705_13,CI26740
94709_11,CI24763
94709_12,CI24158
94709_13,CI24151
94714_11,CI25689
94714_12,CI25688
94714_13,CI23788
94716_11,CI25689
94716_12,CI23806
94716_13,CI25690
94718_11,CI24755
94718_12,CI24792
94718_13,CI24753
94719_11,CI24769
94719_12,CI23788
94719_13,CI24757
94720_11,CI26546
94720_12,CI26553
94720_13,CI26552
94725_11,CI25806
94725_12,CI25803
94725_13,CI25804
94727_11,CI26556
94727_12,CI26554
94727_13,CI26553
94728_11,CI25802
94728_12,CI25803
94728_13,CI25806
94735_11,CI26556
94735_12,CI26555
94735_13,CI26554
94749_11,CI26546
94749_12,CI26553
94749_13,CI26552
94751_11,CI26546
94751_12,CI26553
94751_13,CI26552
94754_11,CI26546
94754_12,CI26553
94754_13,CI26552
94760_11,CI26546
94760_12,CI26553
94760_13,CI26552
94764_11,CI23938
94764_12,CI24154
94764_13,CI24747
94766_11,CI25692
94766_12,CI25854
94766_13,CI25689
94772_11,CI24179
94772_12,CI24931
94772_13,CI24720
94775_11,CI25514
94775_12,CI24672
94775_13,CI25409
94777_11,CI25692
94777_12,CI23872
94777_13,CI24933
94779_11,CI24760
94779_12,CI25698
94779_13,CI24259
94781_11,CI26411
94781_12,CI26412
94781_13,CI26382
94786_11,CI25688
94786_12,CI25689
94786_13,CI23806
94787_11,CI23630
94787_12,CI24148
94787_13,CI23726
94789_11,CI25514
94789_12,CI24845
94789_13,CI24672
94790_11,CI24088
94790_12,CI25689
94790_13,CI25442
94792_11,CI23938
94792_12,CI24747
94792_13,CI25694
94795_11,CI24857
94795_12,CI24818
94795_13,CI24816
94798_11,CI24846
94798_12,CI24185
94798_13,CI23629
94801_11,CI24332
94801_12,CI24544
94801_13,CI24336
94802_11,CI24176
94802_12,CI23726
94802_13,CI24151
94804_11,CI24020
94804_12,CI23971
94804_13,CI23888
94808_11,CI24792
94808_12,CI24747
94808_13,CI24755
94809_11,CI24755
94809_12,CI24753
94809_13,CI23730
94817_11,CI25688
94817_12,CI25443
94817_13,CI25366
94820_11,CI27561
94820_12,CI27912
94820_13,CI27406
94829_11,CI25113
94829_12,CI25133
94829_13,CI24517
94831_11,CI25641
94831_12,CI27406
94831_13,CI25698
94833_11,CI26409
94833_12,CI26410
94833_13,CI26404
94834_11,CI25827
94834_12,CI25816
94834_13,CI25826
94836_11,CI25827
94836_12,CI25816
94836_13,CI25826
94839_11,CI25827
94839_12,CI25816
94839_13,CI25775
94840_11,CI25827
94840_12,CI25816
94840_13,CI25826
94841_11,CI26409
94841_12,CI26410
94841_13,CI26404
94843_11,CI26409
94843_12,CI26410
94843_13,CI26404
94844_11,CI26409
94844_12,CI26410
94844_13,CI26404
94845_11,CI26409
94845_12,CI26410
94845_13,CI26404
94846_11,CI26409
94846_12,CI26410
94846_13,CI26404
94856_11,CI25827
94856_12,CI25816
94856_13,CI25775
94858_11,CI26409
94858_12,CI26410
94858_13,CI26404
94862_11,CI26409
94862_12,CI26410
94862_13,CI26404
94863_11,CI26409
94863_12,CI26410
94863_13,CI26404
94864_11,CI26410
94864_12,CI26409
94864_13,CI26404
94867_11,CI25827
94867_12,CI25816
94867_13,CI25826
94868_11,CI25827
94868_12,CI25816
94868_13,CI25826
94876_11,CI23791
94876_12,CI24154
94876_13,CI24158
94877_11,CI25985
94877_12,CI25968
94877_13,CI25990
94878_11,CI24759
94878_12,CI24915
94878_13,CI23656
94882_11,CI25803
94882_12,CI25804
94882_13,CI25797
94883_11,CI26740
94883_12,CI26849
94883_13,CI24145
94885_11,CI23708
94885_12,CI26286
94885_13,CI24040
94886_11,CI24042
94886_12,CI24055
94886_13,CI24164
94889_11,CI25985
94889_12,CI25978
94889_13,CI25990
94893_11,CI26409
94893_12,CI26410
94893_13,CI26404
94895_11,CI26409
94895_12,CI26410
94895_13,CI26404
94896_11,CI26409
94896_12,CI26410
94896_13,CI26404
94898_11,CI24754
94898_12,CI24128
94898_13,CI27561
94903_11,CI26409
94903_12,CI26410
94903_13,CI26404
94904_11,CI26409
94904_12,CI26410
94904_13,CI26404
94906_11,CI26409
94906_12,CI26410
94906_13,CI26404
94910_11,CI26666
94910_12,CI23906
94910_13,CI23633
94911_11,CI27135
94911_12,CI27138
94911_13,CI27136
94912_11,CI27136
94912_12,CI27141
94912_13,CI27139
94914_11,CI27112
94914_12,CI27109
94914_13,CI27135
94918_11,CI25477
94918_12,CI25879
94918_13,CI25256
94919_11,CI25696
94919_12,CI26052
94919_13,CI25455
94922_11,CI24720
94922_12,CI26740
94922_13,CI25690
94923_11,CI27136
94923_12,CI27141
94923_13,CI27139
94925_11,CI24681
94925_12,CI24148
94925_13,CI24671
94929_11,CI26666
94929_12,CI23777
94929_13,CI23906
94930_11,CI24818
94930_12,CI24845
94930_13,CI24672
94932_11,CI27406
94932_12,CI24393
94932_13,CI24884
94934_11,CI23923
94934_12,CI23806
94934_13,CI24754
94937_11,CI27561
94937_12,CI27912
94937_13,CI27575
94950_11,CI24680
94950_12,CI24044
94950_13,CI24700
94951_11,CI23630
94951_12,CI24747
94951_13,CI23806
94953_11,CI24020
94953_12,CI24151
94953_13,CI24158
94954_11,CI23806
94954_12,CI25690
94954_13,CI23883
94955_11,CI24128
94955_12,CI23630
94955_13,CI24050
94957_11,CI24769
94957_12,CI24158
94957_13,CI24756
94959_11,CI24745
94959_12,CI24959
94959_13,CI24964
94961_11,CI24769
94961_12,CI24770
94961_13,CI23806
94962_11,CI24128
94962_12,CI23677
94962_13,CI25690
94965_11,CI25688
94965_12,CI25689
94965_13,CI24751
94966_11,CI24128
94966_12,CI24759
94966_13,CI23725
94969_11,CI24763
94969_12,CI24770
94969_13,CI23806
94972_11,CI24186
94972_12,CI24191
94972_13,CI24190
94976_11,CI24770
94976_12,CI24757
94976_13,CI24681
94977_11,CI24959
94977_12,CI24930
94977_13,CI24917
94983_11,CI26424
94983_12,CI26425
94983_13,CI26415
94987_11,CI24931
94987_12,CI25442
94987_13,CI23582
94989_11,CI25689
94989_12,CI23791
94989_13,CI23788
94991_11,CI23838
94991_12,CI25689
94991_13,CI24071
94993_11,CI25689
94993_12,CI23838
94993_13,CI24756
94995_11,CI24300
94995_12,CI24397
94995_13,CI24318
95000_11,CI23792
95000_12,CI23629
95000_13,CI24400
95002_11,CI24058
95002_12,CI24043
95002_13,CI23781
95005_11,CI25689
95005_12,CI24769
95005_13,CI24756
95006_11,CI27570
95006_12,CI27561
95006_13,CI27568
95009_11,CI24150
95009_12,CI23667
95009_13,CI24020
95012_11,CI27568
95012_12,CI27561
95012_13,CI27570
95015_11,CI23530
95015_12,CI25134
95015_13,CI26844
95022_11,CI26458
95022_12,CI26470
95022_13,CI26462
95026_11,CI24673
95026_12,CI24535
95026_13,CI24399
95028_11,CI26411
95028_12,CI26414
95028_13,CI26424
95031_11,CI24397
95031_12,CI24318
95031_13,CI24326
95032_11,CI24256
95032_12,CI24327
95032_13,CI24324
95033_11,CI26740
95033_12,CI24720
95033_13,CI24179
95034_11,CI24757
95034_12,CI23630
95034_13,CI24754
95036_11,CI24915
95036_12,CI23630
95036_13,CI24759
95041_11,CI23923
95041_12,CI24896
95041_13,CI23972
95042_11,CI23838
95042_12,CI24150
95042_13,CI23708
95045_11,CI24319
95045_12,CI24317
95045_13,CI24300
95046_11,CI24923
95046_12,CI24899
95046_13,CI24300
95047_11,CI26411
95047_12,CI25825
95047_13,CI25824
95049_11,CI24899
95049_12,CI24319
95049_13,CI24923
95050_11,CI24398
95050_12,CI23630
95050_13,CI23879
95057_11,CI26435
95057_12,CI26434
95057_13,CI26432
95060_11,CI24088
95060_12,CI25442
95060_13,CI25375
95061_11,CI25113
95061_12,CI25953
95061_13,CI25367
95062_11,CI24234
95062_12,CI24319
95062_13,CI24303
95063_11,CI24234
95063_12,CI24319
95063_13,CI24303
95064_11,CI24234
95064_12,CI24319
95064_13,CI24300
95068_11,CI23699
95068_12,CI25364
95068_13,CI25532
95069_11,CI24088
95069_12,CI25442
95069_13,CI25375
95070_11,CI25697
95070_12,CI23582
95070_13,CI25690
95072_11,CI24915
95072_12,CI25689
95072_13,CI25442
95073_11,CI26815
95073_12,CI26819
95073_13,CI26448
95074_11,CI25771
95074_12,CI26355
95074_13,CI25760
95075_11,CI24040
95075_12,CI24103
95075_13,CI24669
95078_11,CI25084
95078_12,CI24047
95078_13,CI24669
95081_11,CI23620
95081_12,CI24672
95081_13,CI24846
95082_11,CI24848
95082_12,CI23807
95082_13,CI23746
95083_11,CI25256
95083_12,CI25030
95083_13,CI25115
95084_11,CI26143
95084_12,CI23503
95084_13,CI24672
95086_11,CI25789
95086_12,CI25787
95086_13,CI26490
95087_11,CI26411
95087_12,CI26622
95087_13,CI26382
95088_11,CI25771
95088_12,CI26355
95088_13,CI25772
95089_11,CI25789
95089_12,CI25787
95089_13,CI27224
95094_11,CI25766
95094_12,CI25763
95094_13,CI25761
95098_11,CI23747
95098_12,CI23872
95098_13,CI24047
95101_11,CI24959
95101_12,CI24734
95101_13,CI24113
95105_11,CI25766
95105_12,CI25763
95105_13,CI25761
95108_11,CI24673
95108_12,CI24769
95108_13,CI24020
95109_11,CI23888
95109_12,CI24680
95109_13,CI24044
95112_11,CI24151
95112_12,CI25077
95112_13,CI24020
95114_11,CI24763
95114_12,CI24769
95114_13,CI24757
95115_11,CI23726
95115_12,CI25077
95115_13,CI24176
95116_11,CI24763
95116_12,CI24020
95116_13,CI24151
95117_11,CI24020
95117_12,CI24751
95117_13,CI23726
95118_11,CI25689
95118_12,CI25442
95118_13,CI25688
95124_11,CI24917
95124_12,CI24915
95124_13,CI25442
95125_11,CI24863
95125_12,CI23938
95125_13,CI24154
95132_11,CI23788
95132_12,CI25688
95132_13,CI25689
95134_11,CI24759
95134_12,CI25688
95134_13,CI23677
95135_11,CI23942
95135_12,CI24770
95135_13,CI25442
95137_11,CI24769
95137_12,CI23726
95137_13,CI25077
95139_11,CI25455
95139_12,CI24128
95139_13,CI25688
95145_11,CI27570
95145_12,CI27566
95145_13,CI27568
95146_11,CI27568
95146_12,CI24917
95146_13,CI27561
95147_11,CI27561
95147_12,CI27568
95147_13,CI27574
95151_11,CI27561
95151_12,CI27559
95151_13,CI27566
95154_11,CI23708
95154_12,CI24040
95154_13,CI26286
95163_11,CI27559
95163_12,CI27573
95163_13,CI27561
95164_11,CI27574
95164_12,CI27561
95164_13,CI27571
95167_11,CI24754
95167_12,CI23630
95167_13,CI24150
95172_11,CI27136
95172_12,CI27141
95172_13,CI27139
95181_11,CI27561
95181_12,CI24917
95181_13,CI24959
95182_11,CI27566
95182_12,CI27564
95182_13,CI27575
95187_11,CI26482
95187_12,CI26462
95187_13,CI26455
95193_11,CI26482
95193_12,CI26737
95193_13,CI26451
95202_11,CI26462
95202_12,CI26455
95202_13,CI26460
95203_11,CI26740
95203_12,CI25698
95203_13,CI25113
95204_11,CI25113
95204_12,CI23620
95204_13,CI24476
95207_11,CI23507
95207_12,CI25415
95207_13,CI23510
95210_11,CI23806
95210_12,CI25690
95210_13,CI23923
95211_11,CI24612
95211_12,CI24614
95211_13,CI24611
95214_11,CI26286
95214_12,CI26287
95214_13,CI26288
95215_11,CI27561
95215_12,CI27563
95215_13,CI27573
95219_11,CI26435
95219_12,CI26436
95219_13,CI26439
95221_11,CI23806
95221_12,CI23923
95221_13,CI23615
95222_11,CI26435
95222_12,CI26434
95222_13,CI26432
95229_11,CI25364
